uid,lon,lat,footprint_wkt,area_m2,damage_class,confidence,source,tile
1,36.8561364,37.3813008,"POLYGON ((36.85678760800005 37.38130164900008, 36.85658373000007 37.380955269000026, 36.85593641200006 37.38115608000004, 36.85544429600003 37.38130877200007, 36.855531133000056 37.38145802100007, 36.85553119800005 37.38145814000006, 36.85561239100008 37.38159752000007, 36.855616102000056 37.381604683000035, 36.85561750800008 37.38160796000005, 36.855619809000075 37.381613679000054, 36.856624870000076 37.38139793400006, 36.85678760800005 37.38130164900008))",4613.8,no-damage,1.0,emsr648,AOI17
1,36.8547342,37.3812711,"POLYGON ((36.854841444000044 37.38098231300006, 36.854609208000056 37.38079268100006, 36.854539370000055 37.38083689000007, 36.854527982000036 37.38084322900005, 36.85413129800003 37.38103624900003, 36.854821042000026 37.38176598800004, 36.85511405200003 37.38160717100004, 36.85529190800003 37.381474781000065, 36.855195449000064 37.381308990000036, 36.854841444000044 37.38098231300006))",5401.6,no-damage,1.0,emsr648,AOI17
1,36.8468506,37.3806172,"POLYGON ((36.84590262100005 37.37983923200005, 36.84561311200008 37.37969097700005, 36.84549628000008 37.379810845000065, 36.846638866000035 37.38043338800003, 36.846647777000044 37.38043877800004, 36.84665503900004 37.38044408800005, 36.84666169400003 37.38044988300004, 36.84666825900007 37.38045677300005, 36.847053792000054 37.38090451800008, 36.84705437300005 37.38090518900003, 36.84712827300007 37.38099109400008, 36.84759784900007 37.381494813000074, 36.84791157300003 37.38178834100006, 36.848026978000064 37.38175565200004, 36.84705678800003 37.38049755000003, 36.84683154600003 37.38024444200005, 36.84677350800007 37.38021918900006, 36.84661336500005 37.38014937100007, 36.845909464000044 37.37984247000003, 36.84590714600006 37.379841431000045, 36.84590262100005 37.37983923200005))",6588.9,no-damage,1.0,emsr648,AOI17
1,36.8572173,37.3811963,"POLYGON ((36.857391223000036 37.38096785700003, 36.85719946800003 37.38066020700006, 36.856740408000064 37.38079758200007, 36.85674329700004 37.38080250300004, 36.85674343200003 37.380802721000066, 36.85703129400008 37.381291797000074, 36.85703142700004 37.38129202400006, 36.857035032000056 37.38129891300008, 36.85703520200008 37.38129928300003, 36.857248017000074 37.38175959800003, 36.857251064000025 37.381767280000076, 36.857253196000045 37.381774954000036, 36.85725448200003 37.381782747000045, 36.85725491200003 37.381790600000045, 36.85725448200003 37.381798453000044, 36.857253197000034 37.38180624600005, 36.85725106500007 37.38181392000007, 36.85724810200003 37.381821417000026, 36.85724433300004 37.38182867900008, 36.85724331700004 37.38183023600004, 36.85764522900007 37.38157894500006, 36.85764134400006 37.381577331000074, 36.85763303700003 37.381573108000055, 36.857625222000024 37.38156832200008, 36.85761795900004 37.38156301200007, 36.857611305000034 37.38155721700008, 36.857605308000075 37.38155098100003, 36.85760001600005 37.38154435100006, 36.85759546700007 37.381537379000065, 36.85759169800008 37.38153011700007, 36.85758840800003 37.38152162000006, 36.85743178400003 37.38103280800004, 36.857391223000036 37.38096785700003))",4824.5,no-damage,1.0,emsr648,AOI17
1,36.8600100,37.3808504,"POLYGON ((36.861193972000024 37.38081395200004, 36.86102188600006 37.38085371400007, 36.86091759400006 37.38058059200006, 36.861189540000055 37.380530891000035, 36.86118764200006 37.38040962300005, 36.86089829400004 37.379945375000034, 36.860840704000054 37.379961526000045, 36.85986704800007 37.380261587000064, 36.859913995000056 37.380357667000055, 36.859914900000035 37.38035958300003, 36.85991783700007 37.38036701100003, 36.85991786100004 37.38036708000004, 36.85991996000007 37.38037461400006, 36.85991999400005 37.38037475400006, 36.860020579000036 37.380825783000034, 36.86002188100008 37.38083364700003, 36.86002231000003 37.38084150000003, 36.86002188100008 37.38084935300003, 36.86002059500004 37.38085714600004, 36.860018463000074 37.380864820000056, 36.86001550100008 37.38087231700007, 36.86001173200003 37.380879579000066, 36.86000718300005 37.38088655100006, 36.860001891000024 37.38089318100003, 36.859995894000065 37.38089941700008, 36.85998924000006 37.38090521200007, 36.859981978000064 37.38091052200008, 36.85997416300006 37.380915308000056, 36.85996585500004 37.380919531000075, 36.85995711800007 37.380923161000055, 36.85994801800007 37.38092616900008, 36.85993862300006 37.38092853200004, 36.85992900700006 37.38093023400006, 36.85991924100006 37.38093126000007, 36.85990940000005 37.38093160200003, 36.85989955900004 37.38093126000007, 36.859889793000036 37.38093023400006, 36.859880177000036 37.38092853200004, 36.85987078200003 37.38092616900008, 36.85986168200003 37.380923161000055, 36.85985294500006 37.380919531000075, 36.85984463700004 37.380915308000056, 36.859836822000034 37.38091052200008, 36.85982956000004 37.38090521200007, 36.85982290600003 37.38089941700008, 36.859816909000074 37.38089318100003, 36.85981161700005 37.38088655100006, 36.859807068000066 37.380879579000066, 36.85980329900008 37.38087231700007, 36.859800360000065 37.380864889000065, 36.859798236000074 37.380857287000026, 36.85972096100005 37.38051077600005, 36.85890685000004 37.38074063400006, 36.85915386900007 37.38153577400004, 36.85891420000007 37.38161012100005, 36.859019181000065 37.38185881600003, 36.859935707000034 37.38162504300004, 36.85979213300004 37.381314846000066, 36.85997641600005 37.38129672200006, 36.85986644500008 37.38106582100005, 36.860656712000036 37.380858369000066, 36.86073074500007 37.381092196000054, 36.86110918900005 37.38102466000004, 36.86119693000006 37.38100293000008, 36.861193972000024 37.38081395200004))",19545.1,no-damage,1.0,emsr648,AOI17
1,36.8470871,37.3815464,"POLYGON ((36.846943312000064 37.381094494000024, 36.84693185100008 37.38108117100006, 36.84678470700004 37.38116106600006, 36.846557046000044 37.38140705200004, 36.84688660000006 37.381680464000056, 36.84736579500003 37.38196498900004, 36.84761193000003 37.38188364300004, 36.847689338000066 37.38185810900006, 36.84742359100005 37.38160947000006, 36.84742300500005 37.38160891700005, 36.84741890600003 37.38160477900004, 36.846945807000054 37.38109727900007, 36.846943312000064 37.381094494000024))",4135.7,no-damage,1.0,emsr648,AOI17
1,36.8528323,37.3814565,"POLYGON ((36.853143733000024 37.38142245900008, 36.85260714200007 37.38086292500003, 36.852567468000075 37.380884190000074, 36.85214242700005 37.38111214300005, 36.853072560000044 37.382053134000046, 36.85352035900007 37.38180178600004, 36.853144902000054 37.38142365600004, 36.853143733000024 37.38142245900008))",6448.0,no-damage,1.0,emsr648,AOI17
1,36.8506026,37.3812880,"POLYGON ((36.851820083000064 37.38107150800005, 36.85022138000005 37.38062119700004, 36.85010630600004 37.38090627400004, 36.850111783000045 37.38110259500007, 36.85011181100003 37.38110460000007, 36.85011138100003 37.38111245300007, 36.85011009500005 37.38112024600008, 36.850107964000074 37.38112792000004, 36.85010500200008 37.38113541700005, 36.850103500000046 37.381138529000054, 36.85000300000007 37.38133582900008, 36.849999970000056 37.38134125800008, 36.84976700300007 37.381724105000046, 36.85003348200007 37.38206560700007, 36.85105473700003 37.38149739200003, 36.851054920000024 37.38149729500003, 36.851820083000064 37.38107150800005))",13537.4,no-damage,1.0,emsr648,AOI17
1,36.8553081,37.3819743,"POLYGON ((36.85540464300004 37.38166838700005, 36.85539201100005 37.38164670100008, 36.855261718000065 37.38174368700004, 36.85525727800007 37.381746822000025, 36.85524814300004 37.381752335000044, 36.85495720900008 37.38191002700006, 36.85526446100005 37.382234994000044, 36.85560675200003 37.38216991500008, 36.855437702000074 37.38175056600005, 36.85540464300004 37.38166838700005))",2010.0,no-damage,1.0,emsr648,AOI17
1,36.8541912,37.3817925,"POLYGON ((36.85470546000005 37.38194296200004, 36.85393755700005 37.381130530000064, 36.853401174000055 37.38139158400003, 36.85377159400008 37.38176463900004, 36.854401798000026 37.38239913700005, 36.85502469800008 37.38228060700004, 36.85470546000005 37.38194296200004))",8094.6,no-damage,1.0,emsr648,AOI17
1,36.8466381,37.3820022,"POLYGON ((36.84673032200004 37.381810761000054, 36.846419439000044 37.38155283900005, 36.84609135100004 37.38189552800003, 36.84686798600006 37.382441425000025, 36.84707012000007 37.38222055500006, 36.84719260000003 37.38208677000006, 36.84674429700004 37.38182058700005, 36.84673912200003 37.381817322000074, 36.84673032200004 37.381810761000054))",4220.4,no-damage,1.0,emsr648,AOI17
1,36.8520752,37.3818837,"POLYGON ((36.852886469000055 37.382155848000025, 36.85195667100004 37.38121519400005, 36.85127879800007 37.38159240300007, 36.85196945900003 37.38234623200003, 36.85215790700005 37.382552041000054, 36.852886469000055 37.382155848000025))",10005.9,no-damage,1.0,emsr648,AOI17
1,36.8481879,37.3822206,"POLYGON ((36.84851621200005 37.382429898000055, 36.84814522100004 37.381913379000025, 36.84791657900007 37.38197814500006, 36.847826877000045 37.38200773400007, 36.848305941000035 37.38256679300008, 36.84851621200005 37.382429898000055))",1885.1,no-damage,1.0,emsr648,AOI17
1,36.8563687,37.3820262,"POLYGON ((36.856339759000036 37.38255594000003, 36.856349600000044 37.38255559800007, 36.85635944100005 37.38255594000003, 36.85636920700006 37.38255696600004, 36.856378824000046 37.38255866800006, 36.85638821900005 37.38256103100008, 36.85639731900005 37.382564039000044, 36.85640605700007 37.382567669000025, 36.856414364000045 37.382571892000044, 36.85642217900005 37.38257667800008, 36.856429442000035 37.38258198800003, 36.85643609600004 37.382587783000076, 36.856442093000055 37.38259401900007, 36.85644738600007 37.38260064900004, 36.85645193400006 37.382607621000034, 36.85645570400004 37.38261488300003, 36.856458048000036 37.38262081600004, 36.85666061000006 37.38257433700005, 36.85654464000004 37.38208222500003, 36.857151231000046 37.38188038100003, 36.85714200000007 37.381880702000046, 36.85713215900006 37.381880360000025, 36.857122393000054 37.381879334000075, 36.857112776000065 37.381877632000055, 36.85710338200005 37.381875269000034, 36.85709428100006 37.38187226100007, 36.85708554400003 37.38186863100003, 36.857077236000066 37.38186440800007, 36.85706942200005 37.381859622000036, 36.857062159000066 37.38185431200003, 36.85705550400007 37.38184851700004, 36.857049508000046 37.38184228100005, 36.85704421500003 37.381835651000074, 36.857039772000064 37.38182885700007, 36.857036067000024 37.381821787000035, 36.85687531800005 37.38147408700007, 36.85674214900007 37.381552878000036, 36.85673135600007 37.38155853100005, 36.85672261800005 37.38156216100003, 36.85671351800005 37.381565169000055, 36.85670423100004 37.381567509000035, 36.85568898200006 37.381785441000034, 36.85582707700007 37.38212800100007, 36.85640619900005 37.38201775700003, 36.85641279300006 37.38201666600003, 36.856422559000066 37.38201564000008, 36.856432400000074 37.382015298000056, 36.856442241000025 37.38201564000008, 36.85645200700003 37.38201666600003, 36.856461624000076 37.38201836800005, 36.856471018000036 37.38202073100007, 36.856480119000025 37.38202373900003, 36.856488856000055 37.38202736900007, 36.856497164000075 37.38203159200003, 36.85650497900008 37.382036378000066, 36.856512241000075 37.38204168800007, 36.85651889600007 37.382047483000065, 36.85652489200004 37.382053719000055, 36.856530185000054 37.38206034900003, 36.856534733000046 37.38206732100008, 36.856538503000024 37.382074583000076, 36.85654146500008 37.38208208000003, 36.85654359700004 37.38208975400005, 36.856544883000026 37.38209754700006, 36.85654531200004 37.38210540000006, 36.856544883000026 37.38211325300006, 36.85654359700004 37.382121046000066, 36.85654146500008 37.382128720000026, 36.856538503000024 37.38213621700004, 36.856534733000046 37.382143479000035, 36.856530185000054 37.38215045100003, 36.85652489200004 37.38215708100006, 36.85651889600007 37.38216331700005, 36.856512241000075 37.38216911200004, 36.85650497900008 37.38217442200005, 36.856497164000075 37.382179208000025, 36.856488856000055 37.382183431000044, 36.856480119000025 37.382187061000025, 36.856471018000036 37.382190069000046, 36.85645860100004 37.38219304300003, 36.85588550700004 37.382302140000036, 36.85597345000008 37.382624032000024, 36.85632363800005 37.38255801200006, 36.85632999300003 37.38255696600004, 36.856339759000036 37.38255594000003))",7487.8,no-damage,1.0,emsr648,AOI17
1,36.8479225,37.3805262,"POLYGON ((36.84866147900004 37.38068250400005, 36.84821579900006 37.37998780100003, 36.847906858000044 37.38010524400005, 36.84789691700007 37.38010856900007, 36.847887523000054 37.380110932000036, 36.847877907000054 37.38011263400006, 36.847874095000066 37.380113116000075, 36.84707210800008 37.38020353200005, 36.84724305800006 37.380395630000066, 36.84724716100004 37.380400578000035, 36.84783281500006 37.38116003400006, 36.84866147900004 37.38068250400005))",9623.4,no-damage,1.0,emsr648,AOI17
1,36.8451270,37.3814214,"POLYGON ((36.84626000800006 37.381422532000045, 36.844965786000046 37.380385689000036, 36.84482667300006 37.38051119600004, 36.84482089200003 37.38051603700006, 36.844814677000045 37.38052052200004, 36.84480397200008 37.38052687000004, 36.844046013000025 37.38092309500007, 36.845133127000054 37.38267453200007, 36.845582128000046 37.38213101000008, 36.84558320700006 37.38212979700006, 36.84558390800004 37.382128919000024, 36.84558498800004 37.38212779600008, 36.84558666700008 37.382125909000024, 36.84584797200006 37.38185290400003, 36.84626000800006 37.381422532000045))",24033.8,no-damage,1.0,emsr648,AOI17
1,36.8552164,37.3826045,"POLYGON ((36.85575555500003 37.38267248000005, 36.85566579700003 37.382343938000076, 36.855244980000066 37.38242394700006, 36.85455654200007 37.38255494900005, 36.854600592000054 37.38259930500004, 36.85485243200003 37.382795128000055, 36.85501670100007 37.38285153700008, 36.855253815000026 37.38280351700007, 36.85575555500003 37.38267248000005))",3525.3,no-damage,1.0,emsr648,AOI17
1,36.8477071,37.3824717,"POLYGON ((36.84813033200004 37.38268111700006, 36.84761362800003 37.38207813100007, 36.847422281000036 37.382141370000056, 36.84729927200004 37.382275734000075, 36.84781569800003 37.38288593600004, 36.84813033200004 37.38268111700006))",2985.2,no-damage,1.0,emsr648,AOI17
1,36.8462745,37.3824826,"POLYGON ((36.84673424300007 37.382587562000026, 36.84595393200004 37.38203908200006, 36.845813760000055 37.38218553100006, 36.84641057700003 37.38294121300004, 36.84673424300007 37.382587562000026))",3179.1,no-damage,1.0,emsr648,AOI17
1,36.8473251,37.3827762,"POLYGON ((36.84764000700005 37.38300032600006, 36.84715768800004 37.38243042400006, 36.84702446700004 37.382575993000046, 36.84747850300005 37.383105501000045, 36.84764000700005 37.38300032600006))",1373.3,no-damage,1.0,emsr648,AOI17
1,36.8540936,37.3827255,"POLYGON ((36.854269507000026 37.38255606300004, 36.853660845000036 37.38194325100005, 36.853211388000034 37.38219552900006, 36.85396743900003 37.382980806000035, 36.85397176500004 37.38298561900007, 36.85397568600007 37.38299064900008, 36.85397762900004 37.38299344700005, 36.85421650500007 37.38335246400004, 36.85492298200006 37.38333255300006, 36.854932844000075 37.383321143000046, 36.85490036200008 37.38300776900007, 36.85474396700005 37.382954064000046, 36.854732143000035 37.38294933100008, 36.85472383500007 37.38294510800006, 36.85471602100006 37.382940322000024, 36.854709799000034 37.382935832000044, 36.85443779900004 37.382724332000066, 36.85443010300003 37.38271771700005, 36.85442810600006 37.38271576200003, 36.854269507000026 37.38255606300004))",9399.0,no-damage,1.0,emsr648,AOI17
1,36.8481852,37.3830293,"POLYGON ((36.848767837000025 37.382780222000065, 36.84863003400005 37.38258836700004, 36.848354682000036 37.38276762600003, 36.848353477000046 37.38276841600003, 36.84786388200007 37.38308712600008, 36.84786268300007 37.383087912000065, 36.84760649800006 37.383254745000045, 36.84778512400004 37.38346297700008, 36.848767837000025 37.382780222000065))",3021.9,possibly-damaged,0.0,emsr648,AOI17
1,36.8556262,37.3831102,"POLYGON ((36.855658635000054 37.383446767000066, 36.85558980900004 37.38318799500007, 36.85588709500007 37.38314064700006, 36.856243059000064 37.38309810800007, 36.85616337600004 37.38277339100006, 36.85591819600006 37.382819615000074, 36.855320421000044 37.38297573300008, 36.85531307600007 37.382977434000054, 36.855127707000065 37.38301497400005, 36.855159542000024 37.38332209200007, 36.85520076600005 37.383313275000035, 36.85520921500006 37.38348868700007, 36.855658635000054 37.383446767000066))",4115.0,no-damage,1.0,emsr648,AOI17
1,36.8509096,37.3831227,"POLYGON ((36.85197119800006 37.382653583000035, 36.851850581000065 37.38252185300007, 36.85011209800007 37.38343545300006, 36.84987929400006 37.38355776800006, 36.84989866300003 37.38357433600004, 36.85004616500004 37.38370049900004, 36.850781733000076 37.383300389000055, 36.85078291200006 37.383299744000055, 36.85141833400007 37.382954289000054, 36.85141951400004 37.382953643000064, 36.85197119800006 37.382653583000035))",4098.9,no-damage,1.0,emsr648,AOI17
1,36.8485886,37.3835217,"POLYGON ((36.849049423000054 37.38310177000005, 36.848247969000056 37.38360366300003, 36.84811113200004 37.383475418000046, 36.84783775900007 37.38366534600004, 36.847783769000046 37.383702878000065, 36.84853335300005 37.383830396000064, 36.84925301100003 37.383286284000064, 36.84909833100005 37.383153959000026, 36.84909440300004 37.383150417000024, 36.84908982500008 37.38314576100004, 36.849049423000054 37.38310177000005))",3802.0,possibly-damaged,0.0,emsr648,AOI17
1,36.8492629,37.3837130,"POLYGON ((36.84962293800004 37.38360266500007, 36.84940706700007 37.38341805300007, 36.84880111600006 37.383876196000074, 36.84922058800004 37.383948055000076, 36.849655719000054 37.38363070400004, 36.84962293800004 37.38360266500007))",2001.2,no-damage,1.0,emsr648,AOI17
1,36.8472286,37.3836432,"POLYGON ((36.847613668000065 37.383582131000026, 36.84742740000007 37.38336498900003, 36.84721545800005 37.38348896800005, 36.847205157000076 37.383494331000065, 36.847196420000046 37.38349796000006, 36.84718731900006 37.38350096900007, 36.847178179000025 37.383503278000035, 36.84716882500004 37.38350496000004, 36.847002427000064 37.383529011000064, 36.84686512700006 37.38361848300008, 36.847081047000074 37.38395226200004, 36.84746504000003 37.383685455000034, 36.847613668000065 37.383582131000026))",2078.6,no-damage,1.0,emsr648,AOI17
1,36.8442996,37.3823002,"POLYGON ((36.84342813100005 37.38033359100007, 36.84319351800008 37.379939842000056, 36.842874177000056 37.37999005300003, 36.84270331500005 37.380037952000066, 36.84277199200005 37.38019748200003, 36.84347692600005 37.38116621900008, 36.843769304000034 37.38155788800003, 36.84377008400003 37.381558949000066, 36.843774633000066 37.38156592100006, 36.843778402000055 37.38157318300006, 36.843780071000026 37.381577123000056, 36.84401427200004 37.382175123000025, 36.84401747100003 37.382185365000055, 36.84428124900006 37.38330584500005, 36.844498765000026 37.38359589700008, 36.84487968800005 37.38391788800004, 36.845248465000054 37.38417642100006, 36.845713481000075 37.384015625000075, 36.84501801700003 37.382895090000034, 36.84379922000005 37.38093149100007, 36.843428921000054 37.380334891000075, 36.84342813100005 37.38033359100007))",26151.9,no-damage,1.0,emsr648,AOI17
1,36.8533550,37.3832245,"POLYGON ((36.85378260300007 37.38308461300005, 36.85302554400005 37.38229828900006, 36.85229716500004 37.38269438300006, 36.85387225300008 37.38421466400007, 36.85424490200006 37.38407381500008, 36.854279430000076 37.384032656000045, 36.85404585500004 37.38348026600005, 36.85378260300007 37.38308461300005))",15021.2,no-damage,1.0,emsr648,AOI17
1,36.8481007,37.3840777,"POLYGON ((36.84841849800006 37.38399511100005, 36.84773798200007 37.383879344000036, 36.847856980000074 37.38408171900005, 36.848196038000026 37.384340648000034, 36.848359051000045 37.38412903400007, 36.84841849800006 37.38399511100005))",1513.6,no-damage,1.0,emsr648,AOI17
1,36.8487454,37.3842487,"POLYGON ((36.849078588000054 37.38410804000006, 36.84864120800006 37.38403311400003, 36.84856793600005 37.38419818300008, 36.848567606000074 37.38419891700005, 36.84856383600004 37.384206179000046, 36.84855928800005 37.38421315100004, 36.84855769500007 37.38421528400005, 36.84840764300003 37.384410073000026, 36.84883137000003 37.38445030500003, 36.849078588000054 37.38410804000006))",1601.4,no-damage,1.0,emsr648,AOI17
1,36.8526434,37.3835859,"POLYGON ((36.85367735500006 37.384309365000036, 36.852109753000036 37.382796307000035, 36.85165908000005 37.383041426000034, 36.853390311000055 37.38442872200005, 36.85339679900005 37.38443438300004, 36.85340279500008 37.38444061900003, 36.85340808800004 37.38444724900006, 36.853412637000076 37.384454221000055, 36.853416406000065 37.38446148300005, 36.853417732000025 37.38446484000008, 36.85367735500006 37.384309365000036))",8279.1,no-damage,1.0,emsr648,AOI17
1,36.8460587,37.3834661,"POLYGON ((36.84630558600003 37.38314626300007, 36.84567426700005 37.382346891000054, 36.84524916600003 37.382861484000045, 36.84596858500004 37.38402061100004, 36.84596902000004 37.384021424000025, 36.84596973600003 37.38402252100008, 36.84597350100006 37.38402978600004, 36.84597357200005 37.38402994000006, 36.84605746700004 37.38421597300004, 36.84614881400006 37.384322679000036, 36.84624535200004 37.38442394900005, 36.84627311200006 37.38444233400003, 36.846330128000034 37.384479214000066, 36.846350468000026 37.38448444900007, 36.84635442000007 37.38448553100005, 36.84636352000007 37.38448854000006, 36.84637225800003 37.384492169000055, 36.84637765200006 37.38449485000007, 36.846466415000066 37.38440225700003, 36.846469601000024 37.38439908300006, 36.846474389000036 37.38439481300003, 36.84647950800007 37.38439079500006, 36.846906915000034 37.38407594700004, 36.84662246200003 37.38363622500003, 36.84630558600003 37.38314626300007))",14682.3,no-damage,1.0,emsr648,AOI17
1,36.8498349,37.3842660,"POLYGON ((36.849947146000034 37.383879973000035, 36.849809779000054 37.38376247700006, 36.84934289200004 37.38410298900004, 36.84907530400005 37.38447345700007, 36.850390067000035 37.38459822000004, 36.850596565000046 37.38445062300008, 36.85019301500006 37.384090162000064, 36.849947146000034 37.383879973000035))",6745.2,no-damage,1.0,emsr648,AOI17
1,36.8476307,37.3842544,"POLYGON ((36.84766147800008 37.38417347300003, 36.847500525000044 37.383899745000065, 36.84721799000005 37.38409605700008, 36.84793617500003 37.38460183700005, 36.84795451400004 37.38461119300007, 36.84806803200007 37.38449232600004, 36.84768562800008 37.38420029500003, 36.84767720200006 37.38419311700005, 36.84767120500004 37.38418688100006, 36.847665912000025 37.38418025100003, 36.84766147800008 37.38417347300003))",1789.9,no-damage,1.0,emsr648,AOI17
1,36.8546729,37.3843511,"POLYGON ((36.85519796300008 37.38450414600004, 36.85523526800006 37.38430465000005, 36.85481445500005 37.38428628400004, 36.85478717400008 37.38398534500004, 36.85449046300005 37.38396807700008, 36.85451118900005 37.38401709300007, 36.85451360600007 37.38402361000004, 36.854515400000025 37.38403025400004, 36.85451668600007 37.38403804700005, 36.85451711500008 37.38404590000005, 36.85451668600007 37.384053753000046, 36.854515400000025 37.384061546000055, 36.85451326800006 37.38406922000007, 36.854510306000066 37.38407671700003, 36.85450653600003 37.384083979000025, 36.85450198800004 37.384090951000076, 36.85449803200004 37.38409602200005, 36.854415232000065 37.384194722000075, 36.854407898000034 37.38420251700006, 36.85440124300004 37.384208312000055, 36.854393981000044 37.38421362200006, 36.85438616600004 37.38421840800004, 36.85437785800008 37.38422263100006, 36.854369736000024 37.38422602900005, 36.85402070300006 37.38435795300006, 36.854167397000026 37.384499550000044, 36.85417645700005 37.38449646000004, 36.85495847100003 37.38459910700004, 36.85519026000003 37.38462573700008, 36.85519796300008 37.38450414600004))",4038.9,no-damage,1.0,emsr648,AOI17
1,36.8484240,37.3847057,"POLYGON ((36.848703009000076 37.38461959400007, 36.84826971200005 37.384578453000074, 36.84814538200004 37.38470864200008, 36.84849570400007 37.384887623000054, 36.848703009000076 37.38461959400007))",946.3,no-damage,1.0,emsr648,AOI17
1,36.8511235,37.3841870,"POLYGON ((36.85201022500007 37.38446166700004, 36.85083157100007 37.383491366000044, 36.85020205200004 37.383833794000054, 36.85035894400005 37.38396791800005, 36.85036060700003 37.383969372000024, 36.85084010800006 37.38439767300008, 36.85142705900006 37.38492197100004, 36.85201022500007 37.38446166700004))",10844.5,no-damage,1.0,emsr648,AOI17
1,36.8415188,37.3808487,"POLYGON ((36.84375105500004 37.38262397300008, 36.843367871000055 37.38156764100006, 36.84280423100006 37.380799094000054, 36.84220476400003 37.38002989200004, 36.84169888100007 37.379748826000025, 36.841623335000065 37.37971339300003, 36.841503913000054 37.37983586100006, 36.840748519000044 37.379607462000024, 36.84052699700004 37.37951757500008, 36.840397875000065 37.37964397700006, 36.83994546200006 37.379478336000034, 36.839904009000065 37.37927420700004, 36.83964662500006 37.37918004100004, 36.839641570000026 37.37918233700003, 36.839162576000035 37.38020798200006, 36.840363825000054 37.380830821000075, 36.84007708100006 37.381075585000076, 36.84049641800004 37.381365678000066, 36.840504285000065 37.38137882600006, 36.84072925400005 37.38121662800006, 36.840786356000024 37.38078846600007, 36.84133321400003 37.38016180100004, 36.841874494000024 37.38098001900005, 36.84120369900006 37.38123960000007, 36.84196522700006 37.38250535200007, 36.84239022600008 37.38237719600005, 36.84210788000007 37.38190707000007, 36.842631022000035 37.381795011000065, 36.84282418400005 37.382249201000036, 36.84301986300005 37.38230284600007, 36.84320734700003 37.38264247700005, 36.84375105500004 37.38262397300008))",58240.9,no-damage,1.0,emsr648,AOI17
1,36.8494275,37.3849648,"POLYGON ((36.84884886400005 37.38477413100003, 36.84907507400004 37.38488010200007, 36.848893704000034 37.38509091700007, 36.84956229200003 37.385432397000045, 36.849789903000044 37.385037269000065, 36.84979471100007 37.385029849000034, 36.84980000400003 37.38502321900006, 36.84980600100005 37.38501698300007, 36.84981137200003 37.38501222900004, 36.84981715300006 37.38500779100008, 36.85016596100007 37.384758428000055, 36.848950236000064 37.384643063000055, 36.84884886400005 37.38477413100003))",5357.7,no-damage,1.0,emsr648,AOI17
1,36.8473891,37.3848502,"POLYGON ((36.847793283000044 37.38474155500006, 36.84704840100005 37.384216973000036, 36.84663985900005 37.38451792500007, 36.846548486000074 37.38461324300005, 36.84654795400007 37.38461379300003, 36.84650863500008 37.38465416100007, 36.84649050000007 37.38468083400005, 36.84648833800003 37.38469386100007, 36.846487696000054 37.38469769400007, 36.84648700100007 37.38470164600005, 36.84648486900005 37.38470932000007, 36.846481907000054 37.384716817000026, 36.84647914800007 37.38472220700004, 36.846478115000025 37.38472406600005, 36.84647599300007 37.38472745800004, 36.84647363400006 37.38473108100004, 36.84646954500005 37.38473739600005, 36.84647074600008 37.384817602000055, 36.84728552000007 37.385110842000074, 36.84795433800008 37.385480640000026, 36.847970985000075 37.385465070000066, 36.84836879200003 37.38503676000005, 36.847920446000046 37.38480769800003, 36.84780717800004 37.384749914000054, 36.84780115900003 37.384746620000044, 36.84779541900008 37.384743022000066, 36.847793283000044 37.38474155500006))",10341.8,no-damage,1.0,emsr648,AOI17
1,36.8504774,37.3851701,"POLYGON ((36.851256859000046 37.385040434000075, 36.85074701700006 37.38458501300005, 36.85050274200006 37.38475961200004, 36.849985307000054 37.38512952700006, 36.84975433300008 37.38553049400008, 36.850110864000044 37.38571264500007, 36.850191522000046 37.38569485200003, 36.851256859000046 37.385040434000075))",7844.4,no-damage,1.0,emsr648,AOI17
1,36.8509096,37.3856778,"POLYGON ((36.851423012000055 37.38559755400007, 36.85134202300003 37.38521553700008, 36.85031178000003 37.385848397000075, 36.850305707000075 37.38585187800004, 36.850299359000076 37.38585503100006, 36.850297502000046 37.38585580200004, 36.85031288300007 37.38586924200007, 36.85031600000008 37.38587208300004, 36.85031677100005 37.385872824000046, 36.85053842900004 37.386088244000064, 36.851423012000055 37.38559755400007))",3798.8,no-damage,1.0,emsr648,AOI17
